rank,classLabel,length,support,antSupport,confidence,lift,hm,chiSquare,weight,antecedent
336,1,4,14,14,1.0000,1.5885,0.1256,8.60,1.0000,4 23 42 60
337,1,4,14,14,1.0000,1.5885,0.1256,8.60,1.0000,7 23 42 60
338,1,4,14,14,1.0000,1.5885,0.1256,8.60,1.0000,23 42 44 60
339,1,2,13,13,1.0000,1.5885,0.1171,7.96,1.0000,27 60
340,1,3,13,13,1.0000,1.5885,0.1171,7.96,1.0000,1 8 36
341,1,3,13,13,1.0000,1.5885,0.1171,7.96,1.0000,4 27 60
342,1,3,13,13,1.0000,1.5885,0.1171,7.96,1.0000,6 26 37
343,1,3,13,13,1.0000,1.5885,0.1171,7.96,1.0000,6 27 60
344,1,4,13,13,1.0000,1.5885,0.1171,7.96,1.0000,1 23 27 62
345,1,4,13,13,1.0000,1.5885,0.1171,7.96,1.0000,2 41 46 60
346,1,4,13,13,1.0000,1.5885,0.1171,7.96,1.0000,4 6 26 37
347,1,4,13,13,1.0000,1.5885,0.1171,7.96,1.0000,6 7 26 37
348,1,4,13,13,1.0000,1.5885,0.1171,7.96,1.0000,6 26 37 44
349,1,2,12,12,1.0000,1.5885,0.1086,7.33,1.0000,10 46
350,1,2,12,12,1.0000,1.5885,0.1086,7.33,1.0000,10 60
351,1,3,12,12,1.0000,1.5885,0.1086,7.33,1.0000,1 13 27
352,1,3,12,12,1.0000,1.5885,0.1086,7.33,1.0000,1 21 31
353,1,3,12,12,1.0000,1.5885,0.1086,7.33,1.0000,1 25 57
354,1,3,12,12,1.0000,1.5885,0.1086,7.33,1.0000,2 10 46
355,1,3,12,12,1.0000,1.5885,0.1086,7.33,1.0000,4 10 46
356,1,3,12,12,1.0000,1.5885,0.1086,7.33,1.0000,4 10 60
357,1,3,12,12,1.0000,1.5885,0.1086,7.33,1.0000,6 10 60
358,1,3,12,12,1.0000,1.5885,0.1086,7.33,1.0000,7 10 60
359,1,3,12,12,1.0000,1.5885,0.1086,7.33,1.0000,8 22 43
360,1,3,12,12,1.0000,1.5885,0.1086,7.33,1.0000,12 42 57
361,1,4,12,12,1.0000,1.5885,0.1086,7.33,1.0000,1 2 25 57
362,1,4,12,12,1.0000,1.5885,0.1086,7.33,1.0000,1 4 13 27
363,1,4,12,12,1.0000,1.5885,0.1086,7.33,1.0000,1 4 25 57
364,1,4,12,12,1.0000,1.5885,0.1086,7.33,1.0000,2 8 22 43
365,1,4,12,12,1.0000,1.5885,0.1086,7.33,1.0000,4 8 22 43
366,1,4,12,12,1.0000,1.5885,0.1086,7.33,1.0000,7 8 22 43
367,1,4,11,11,1.0000,1.5885,0.1000,6.70,1.0000,1 5 31 45
368,1,4,11,11,1.0000,1.5885,0.1000,6.70,1.0000,6 25 34 46
369,1,4,10,10,1.0000,1.5885,0.0913,6.07,1.0000,1 19 36 49
370,1,2,9,9,1.0000,1.5885,0.0826,5.44,1.0000,25 40
371,1,3,9,9,1.0000,1.5885,0.0826,5.44,1.0000,1 11 41
372,1,4,9,9,1.0000,1.5885,0.0826,5.44,1.0000,1 2 11 41
373,1,4,9,9,1.0000,1.5885,0.0826,5.44,1.0000,1 4 11 41
374,1,4,9,9,1.0000,1.5885,0.0826,5.44,1.0000,1 5 30 56
375,1,4,9,9,1.0000,1.5885,0.0826,5.44,1.0000,1 13 39 42
376,1,4,9,9,1.0000,1.5885,0.0826,5.44,1.0000,1 19 36 42
377,1,4,9,9,1.0000,1.5885,0.0826,5.44,1.0000,1 23 32 56
378,1,4,9,9,1.0000,1.5885,0.0826,5.44,1.0000,1 36 39 42
379,1,3,8,8,1.0000,1.5885,0.0737,4.82,1.0000,31 39 41
380,1,3,8,8,1.0000,1.5885,0.0737,4.82,1.0000,34 39 41
381,1,4,8,8,1.0000,1.5885,0.0737,4.82,1.0000,1 5 25 45
382,1,4,8,8,1.0000,1.5885,0.0737,4.82,1.0000,1 5 25 49
383,1,4,8,8,1.0000,1.5885,0.0737,4.82,1.0000,1 9 19 49
384,1,4,8,8,1.0000,1.5885,0.0737,4.82,1.0000,2 31 39 41
385,1,4,8,8,1.0000,1.5885,0.0737,4.82,1.0000,4 31 39 41
386,1,4,8,8,1.0000,1.5885,0.0737,4.82,1.0000,8 39 47 49
387,1,2,7,7,1.0000,1.5885,0.0648,4.21,1.0000,47 61
388,1,3,7,7,1.0000,1.5885,0.0648,4.21,1.0000,1 5 60
389,1,3,7,7,1.0000,1.5885,0.0648,4.21,1.0000,2 47 61
390,1,3,27,28,0.9643,1.5318,0.2278,14.69,0.8165,1 9 49
391,1,3,47,49,0.9592,1.5237,0.3643,26.79,0.7918,1 2 60
392,1,4,47,49,0.9592,1.5237,0.3643,26.79,0.7918,1 2 4 60
393,1,4,47,49,0.9592,1.5237,0.3643,26.79,0.7918,1 2 7 60
394,1,4,47,49,0.9592,1.5237,0.3643,26.79,0.7918,1 2 44 60
395,1,4,16,17,0.9412,1.4951,0.1416,7.46,0.7077,1 9 38 56
396,1,4,47,50,0.9400,1.4932,0.3629,24.33,0.7023,1 12 25 49
397,1,4,30,32,0.9375,1.4892,0.2490,14.40,0.6911,1 25 41 56
398,1,4,15,16,0.9375,1.4892,0.1333,6.84,0.6911,1 13 38 41
399,1,4,42,45,0.9333,1.4826,0.3307,20.60,0.6725,1 12 25 56
400,1,4,40,43,0.9302,1.4777,0.3175,19.15,0.6588,1 25 49 56
401,1,4,13,14,0.9286,1.4751,0.1166,5.60,0.6516,1 36 38 56
